05/11/2018 03:30:00,0.000
05/11/2018 03:45:00,0.000
05/11/2018 04:00:00,0.000
05/11/2018 04:15:00,0.000
05/11/2018 04:30:00,0.000
05/11/2018 04:45:00,0.000
05/11/2018 05:00:00,0.000
05/11/2018 05:15:00,0.000
05/11/2018 05:30:00,0.000
05/11/2018 05:45:00,0.000
05/11/2018 06:00:00,0.000
05/11/2018 06:15:00,0.010
05/11/2018 06:30:00,0.021
05/11/2018 06:45:00,0.032
05/11/2018 07:00:00,0.047
05/11/2018 07:15:00,0.098
05/11/2018 07:30:00,0.153
05/11/2018 07:45:00,0.191
05/11/2018 08:00:00,0.225
05/11/2018 08:15:00,0.274
05/11/2018 08:30:00,0.313
05/11/2018 08:45:00,0.341
05/11/2018 09:00:00,0.367
05/11/2018 09:15:00,0.398
05/11/2018 09:30:00,0.432
05/11/2018 09:45:00,0.452
05/11/2018 10:00:00,0.486
05/11/2018 10:15:00,0.507
05/11/2018 10:30:00,0.515
05/11/2018 10:45:00,0.538
05/11/2018 11:00:00,0.563
05/11/2018 11:15:00,0.571
05/11/2018 11:30:00,0.577
05/11/2018 11:45:00,0.586
05/11/2018 12:00:00,0.594
05/11/2018 12:15:00,0.597
05/11/2018 12:30:00,0.600
05/11/2018 12:45:00,0.594
05/11/2018 13:00:00,0.584
05/11/2018 13:15:00,0.577
05/11/2018 13:30:00,0.571
05/11/2018 13:45:00,0.563
05/11/2018 14:00:00,0.550
05/11/2018 14:15:00,0.535
05/11/2018 14:30:00,0.521
05/11/2018 14:45:00,0.500
05/11/2018 15:00:00,0.473
05/11/2018 15:15:00,0.449
05/11/2018 15:30:00,0.421
05/11/2018 15:45:00,0.392
05/11/2018 16:00:00,0.363
05/11/2018 16:15:00,0.326
05/11/2018 16:30:00,0.292
05/11/2018 16:45:00,0.258
05/11/2018 17:00:00,0.214
05/11/2018 17:15:00,0.099
05/11/2018 17:30:00,0.027
05/11/2018 17:45:00,0.024
05/11/2018 18:00:00,0.023
05/11/2018 18:15:00,0.020
05/11/2018 18:30:00,0.019
05/11/2018 18:45:00,0.015
05/11/2018 19:00:00,0.012
05/11/2018 19:15:00,0.009
05/11/2018 19:30:00,0.005
05/11/2018 19:45:00,-0.001
05/11/2018 20:00:00,-0.004
05/11/2018 20:15:00,-0.005
05/11/2018 20:30:00,-0.003
05/11/2018 20:45:00,0.000
05/11/2018 21:00:00,0.000
05/11/2018 21:15:00,0.000
05/11/2018 21:30:00,0.000
05/11/2018 21:45:00,0.000
05/11/2018 22:00:00,0.000
05/11/2018 22:15:00,0.000
05/11/2018 22:30:00,0.000
05/11/2018 22:45:00,0.000
05/11/2018 23:00:00,0.000
05/11/2018 23:15:00,0.000
05/11/2018 23:30:00,0.000
05/11/2018 23:45:00,0.000
05/12/2018 00:00:00,0.000
05/12/2018 00:15:00,0.000
05/12/2018 00:30:00,0.000
05/12/2018 00:45:00,0.000
05/12/2018 01:00:00,0.000
05/12/2018 01:15:00,0.000
05/12/2018 01:30:00,0.000
05/12/2018 01:45:00,0.000
05/12/2018 02:00:00,0.000
05/12/2018 02:15:00,0.000
05/12/2018 02:30:00,0.000
05/12/2018 02:45:00,0.000
05/12/2018 03:00:00,0.000
05/12/2018 03:15:00,0.000
05/12/2018 03:30:00,0.000
05/12/2018 03:45:00,0.000
05/12/2018 04:00:00,0.000
05/12/2018 04:15:00,0.000
05/12/2018 04:30:00,0.000
05/12/2018 04:45:00,0.000
05/12/2018 05:00:00,0.000
05/12/2018 05:15:00,0.000
05/12/2018 05:30:00,0.000
05/12/2018 05:45:00,0.000
05/12/2018 06:00:00,-0.001
05/12/2018 06:15:00,0.002
05/12/2018 06:30:00,0.007
05/12/2018 06:45:00,0.013
05/12/2018 07:00:00,0.022
05/12/2018 07:15:00,0.118
05/12/2018 07:30:00,0.185
05/12/2018 07:45:00,0.229
05/12/2018 08:00:00,0.270
05/12/2018 08:15:00,0.309
05/12/2018 08:30:00,0.348
05/12/2018 08:45:00,0.380
05/12/2018 09:00:00,0.414
05/12/2018 09:15:00,0.446
05/12/2018 09:30:00,0.472
05/12/2018 09:45:00,0.500
05/12/2018 10:00:00,0.522
05/12/2018 10:15:00,0.542
05/12/2018 10:30:00,0.559
05/12/2018 10:45:00,0.572
05/12/2018 11:00:00,0.587
05/12/2018 11:15:00,0.599
05/12/2018 11:30:00,0.610
05/12/2018 11:45:00,0.615
05/12/2018 12:00:00,0.619
05/12/2018 12:15:00,0.623
05/12/2018 12:30:00,0.622
05/12/2018 12:45:00,0.614
05/12/2018 13:00:00,0.609
05/12/2018 13:15:00,0.598
05/12/2018 13:30:00,0.582
05/12/2018 13:45:00,0.570
05/12/2018 14:00:00,0.556
05/12/2018 14:15:00,0.540
05/12/2018 14:30:00,0.519
05/12/2018 14:45:00,0.501
05/12/2018 15:00:00,0.477
05/12/2018 15:15:00,0.452
05/12/2018 15:30:00,0.425
05/12/2018 15:45:00,0.394
05/12/2018 16:00:00,0.365
05/12/2018 16:15:00,0.330
05/12/2018 16:30:00,0.294
05/12/2018 16:45:00,0.256
05/12/2018 17:00:00,0.213
05/12/2018 17:15:00,0.099
05/12/2018 17:30:00,0.036
05/12/2018 17:45:00,0.032
05/12/2018 18:00:00,0.030
05/12/2018 18:15:00,0.027
05/12/2018 18:30:00,0.024
05/12/2018 18:45:00,0.020
05/12/2018 19:00:00,0.017
05/12/2018 19:15:00,0.011
05/12/2018 19:30:00,0.007
05/12/2018 19:45:00,0.001
05/12/2018 20:00:00,-0.003
05/12/2018 20:15:00,-0.006
05/12/2018 20:30:00,-0.003
05/12/2018 20:45:00,0.000
05/12/2018 21:00:00,0.000
05/12/2018 21:15:00,0.000
05/12/2018 21:30:00,0.000
